#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <Exponential id="Exponential.c:table" name="distr">
#                    <parameter id="UCExpLambda.c:table" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="136" id="expRateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
68000	-833.0146302083446	-774.0261825513609	-58.988447656983645	-774.0261825513609	3.738815728227998	-58.988447656983645	1.1733733450201727	0.9479486677631052	0.7873588767209082	0.8444344790908376
69000	-827.2750578499958	-773.2730555200192	-54.00200232997672	-773.2730555200192	3.314183709387933	-54.00200232997672	1.2622124954853768	0.9719983215877207	0.8668030662557947	0.9057032225573614
70000	-840.6130577506428	-777.3596425920103	-63.25341515863255	-777.3596425920103	3.687127516044464	-63.25341515863255	1.142712371272108	1.0278217451141847	0.9867638006150204	0.9240531153209678
71000	-816.7413433610376	-766.4409402225726	-50.300403138465	-766.4409402225726	3.27773876160212	-50.300403138465	1.3274796426746966	0.9900180282130353	0.9009476487573133	0.8686573829074502
72000	-834.4952808101579	-779.2281285414042	-55.267152268753684	-779.2281285414042	3.2515902302790725	-55.267152268753684	1.6443283948568321	1.033765658525525	0.6912305382303084	0.7770967989120229
73000	-842.6588606860386	-785.0451251412903	-57.61373554474826	-785.0451251412903	3.7361897561478274	-57.61373554474826	1.0427212380628432	1.0846590854307532	0.8228964006127252	0.7912683909938988
74000	-838.2645780225887	-787.4574314530292	-50.807146569559414	-787.4574314530292	3.060662093951098	-50.807146569559414	0.9981923000262847	1.1548693839239172	0.9217085161147937	0.8064653511400118
75000	-826.8622418084287	-769.2096567586514	-57.652585049777414	-769.2096567586514	3.303197667125644	-57.652585049777414	1.3412098474702412	1.029993125378103	0.9038253355748721	0.872314750040914
76000	-856.1640231076309	-774.904729252522	-81.25929385510895	-774.904729252522	4.622821297484394	-81.25929385510895	0.7148342309553817	0.8443213583081883	1.1727785044101224	0.9960792624491991
77000	-850.8912776145057	-778.6395071149024	-72.25177049960342	-778.6395071149024	4.4105076586920395	-72.25177049960342	1.1072482602489708	0.8897952738271508	0.9106114410094791	0.9706217321364319
78000	-852.2231990671539	-776.4517303539096	-75.77146871324433	-776.4517303539096	3.7654007452948686	-75.77146871324433	0.8552855737097804	0.8123732288760112	0.8461192655325197	0.9913943217481418
79000	-850.9653424059854	-775.5266449531899	-75.43869745279554	-775.5266449531899	3.9075815011232784	-75.43869745279554	0.8979330301977598	0.777847452044144	0.6766616281453957	0.9682208420299091
80000	-839.045859215619	-772.8703728697515	-66.17548634586754	-772.8703728697515	4.106471150809885	-66.17548634586754	1.122556735383562	0.8079853306439087	0.7393163556147725	0.9650913777222191
81000	-857.3376460996449	-780.8034846698212	-76.53416142982367	-780.8034846698212	4.859967626348586	-76.53416142982367	0.8482452616645549	0.8028338957065653	0.8011847415767086	1.0240182617460003
82000	-838.7603400826995	-773.6373658364455	-65.12297424625399	-773.6373658364455	3.877401542407635	-65.12297424625399	1.057604802803901	0.8820167628846184	1.012845974938905	1.0141523550657643
83000	-831.3507610592847	-766.7358748769213	-64.61488618236328	-766.7358748769213	3.9985344780691703	-64.61488618236328	1.0625170373457369	0.9220688207506268	1.1645854935587716	1.0215267707300206
84000	-849.7757733887872	-781.7829125595268	-67.99286082926042	-781.7829125595268	3.886769819861021	-67.99286082926042	0.8706661500579771	0.9241735550096559	0.9064055326962954	0.9773069539569946
85000	-843.3314253461491	-772.4032467689796	-70.92817857716952	-772.4032467689796	4.36762247778084	-70.92817857716952	0.7930986990158712	0.8509599946535462	0.8154202348629851	0.9104481662176571
86000	-843.206102726005	-768.9046579958109	-74.30144473019418	-768.9046579958109	5.162100368732122	-74.30144473019418	0.8914563431742393	0.8479433775947914	0.944353859580786	0.9298422950584858
87000	-847.0517406603784	-773.7987715815332	-73.25296907884527	-773.7987715815332	5.946646330886178	-73.25296907884527	0.7303843554817039	0.8733510355873211	0.8203406974118937	0.8779965094601998
88000	-831.7036717242894	-767.6488532792638	-64.05481844502556	-767.6488532792638	4.4205630589832055	-64.05481844502556	1.0412979252248107	0.9629426872985335	0.8382791603834264	0.9020504495459124
89000	-820.2481051306465	-762.1716186690164	-58.0764864616301	-762.1716186690164	3.9842987617024725	-58.0764864616301	1.3114571371956096	1.0198127147890146	0.7386864902417335	0.8074642559817434
90000	-837.9658008382731	-768.6268123595112	-69.33898847876193	-768.6268123595112	4.850490956157139	-69.33898847876193	0.9013961836863406	0.8588914258291995	0.5850306556712629	0.8477717545808996
91000	-842.374816072362	-784.4950244260087	-57.879791646353304	-784.4950244260087	3.758454148714956	-57.879791646353304	1.0413551904464038	0.9281805488810758	0.6666254685733942	0.8210290933815503
92000	-837.878555737985	-767.6486394733118	-70.22991626467321	-767.6486394733118	4.095778075058053	-70.22991626467321	1.3127957875513203	0.8559877797027544	0.823270334299353	0.9044147119864868
93000	-853.2130699695878	-779.3226487826005	-73.89042118698728	-779.3226487826005	5.18586522716924	-73.89042118698728	0.8825407211690448	0.8691881593754017	1.0030616002202686	0.9762312715202551
94000	-853.4715690745087	-784.9197350598677	-68.55183401464106	-784.9197350598677	4.394204218793438	-68.55183401464106	1.0510082796655194	0.9023205057575708	0.9390589524256219	0.960929638824904
95000	-849.227982126418	-769.7125906685604	-79.51539145785763	-769.7125906685604	5.417649078541831	-79.51539145785763	0.6949950700574261	0.8673510341934585	0.9439388681618414	0.9014486939093564
96000	-847.0044108789047	-764.1615697654755	-82.84284111342912	-764.1615697654755	6.098952599618113	-82.84284111342912	0.6864227332950791	0.7423939974476806	0.7573583622664295	0.911059975952488
97000	-839.9022871608074	-765.9692256702598	-73.93306149054767	-765.9692256702598	5.678308981602133	-73.93306149054767	0.935719913782623	0.756244529228278	0.9355194253261436	0.9580221453735099
98000	-855.463658924152	-774.6640152118192	-80.7996437123328	-774.6640152118192	5.922789367740857	-80.7996437123328	0.8832169128038122	0.7982833102915078	0.766071075638211	0.8589391536999893
99000	-828.4430559679181	-775.04457742567	-53.39847854224803	-775.04457742567	3.993249612098569	-53.39847854224803	1.1989509313143	0.9562382894252611	0.8216437067450229	0.8545478507242223
100000	-853.7837288175258	-788.6863000182059	-65.09742879931993	-788.6863000182059	4.735603383746743	-65.09742879931993	1.0100725931643866	0.9508296099344877	0.7483264076659465	0.8505801032545404
101000	-845.2757756656747	-784.6441272771868	-60.6316483884879	-784.6441272771868	4.447979235347554	-60.6316483884879	1.3485758770733325	0.9442346568775841	0.7904410695643553	0.8853982959918104
102000	-847.7487725058182	-781.6496903606499	-66.09908214516842	-781.6496903606499	4.7160959779558524	-66.09908214516842	0.9147636211326222	0.8765332876625987	0.6606235456688523	0.8194036788841339
103000	-836.7768386534946	-766.3757535523081	-70.40108510118644	-766.3757535523081	4.7500895298011905	-70.40108510118644	0.9163615959648281	0.9574183803315907	0.7823669586065779	0.8254449280527002
104000	-819.4526827765674	-759.4692795726132	-59.9834032039542	-759.4692795726132	4.135799463507888	-59.9834032039542	1.1049096558441807	0.9033147221047815	0.6560439742190465	0.8623101336527171
105000	-842.3637255683626	-771.4592355201407	-70.90449004822192	-771.4592355201407	4.6555861416958795	-70.90449004822192	0.8969165280364143	0.8961115024690696	0.8443574890121915	0.9195507581870782
106000	-827.5187943580825	-758.6552751016843	-68.86351925639812	-758.6552751016843	4.609308029229279	-68.86351925639812	0.9032773613099145	0.9248090541010467	0.7360927404059678	0.8426172873099869
107000	-843.7839875873997	-769.604979889676	-74.17900769772366	-769.604979889676	5.224128081896924	-74.17900769772366	0.8318003858237725	0.9074411876083955	0.7302082503585032	0.8285835354648349
108000	-846.1894549025233	-772.261178956134	-73.92827594638926	-772.261178956134	5.63098776567531	-73.92827594638926	0.8782286012671514	0.8538290358998907	0.8074391604561505	0.8948150716434466
109000	-834.8628389252686	-774.744351031657	-60.1184878936117	-774.744351031657	4.136167074101714	-60.1184878936117	1.2850719927593328	0.9141784111885759	0.875417079730758	0.9553110832581136
110000	-841.3177513348542	-775.3426452016546	-65.97510613319953	-775.3426452016546	3.8570017294777847	-65.97510613319953	1.1687258879663562	0.9576352613627952	1.050918809581583	0.990872156475952
111000	-857.0079366378296	-791.7784628425002	-65.22947379532945	-791.7784628425002	4.319245296897595	-65.22947379532945	1.0755932973718083	0.9194756200791485	1.0122796176926299	0.9808418184347512
112000	-858.5725295784979	-784.0145179822564	-74.55801159624151	-784.0145179822564	5.068539875960059	-74.55801159624151	0.9253437760474377	0.9250434030646906	0.8572808263811763	0.8729211543607632
113000	-858.1936862845531	-791.6472841113886	-66.54640217316457	-791.6472841113886	4.793880926460468	-66.54640217316457	1.033813251832267	0.872804036242691	0.9520847620373877	0.951494231519214
114000	-861.4970393869768	-792.1564708232255	-69.34056856375129	-792.1564708232255	5.080177134364564	-69.34056856375129	1.070401278286728	0.9124335950466139	0.9953679549794567	0.9247617307182556
115000	-830.7381500569948	-765.6466884429926	-65.09146161400216	-765.6466884429926	4.382762888801504	-65.09146161400216	1.2127499752987936	0.9620425418944556	0.9354189407600216	0.8816591391007165
116000	-843.2370368219326	-773.8698400751392	-69.36719674679347	-773.8698400751392	5.085173234897449	-69.36719674679347	1.0494454940465108	0.9682060841630865	0.8760735695523381	0.8832275147636616
117000	-828.4112220767416	-769.3135328367775	-59.097689239964126	-769.3135328367775	3.9312170830470383	-59.097689239964126	1.3071499830175743	1.0067638984890515	0.8422327002621547	0.8667999558949094
118000	-842.2882100455546	-766.0946918880309	-76.1935181575237	-766.0946918880309	4.881972581927873	-76.1935181575237	0.8110598544263844	0.943746125970022	0.8229604289144841	0.8448972243829583
119000	-841.3560474168414	-774.9224525143151	-66.43359490252631	-774.9224525143151	4.114788764333375	-66.43359490252631	1.1091464736284282	0.9444649518068726	0.8476215334540972	0.9296764660625646
120000	-828.4073166147009	-766.9492714072223	-61.45804520747857	-766.9492714072223	3.392656340676976	-61.45804520747857	1.2346128375317051	0.9854984469503901	0.7935965552795942	0.8928896733657284
121000	-837.5212327612725	-775.7597650023222	-61.76146775895034	-775.7597650023222	3.5495611040152784	-61.76146775895034	1.1501259616347357	0.9947929069764296	0.7127354141209149	0.8811079520735551
122000	-837.9544807349279	-771.9124083066595	-66.0420724282684	-771.9124083066595	4.39797065411749	-66.0420724282684	1.0870701273636965	0.9676178113083379	0.8210680308371127	0.9056559300250895
123000	-837.1449538527431	-774.1325183478277	-63.01243550491541	-774.1325183478277	4.286112484283847	-63.01243550491541	1.0111800552597003	0.9341169326989541	0.6927646504314995	0.8119392039774251
124000	-831.9706412602761	-781.163041160172	-50.807600100104025	-781.163041160172	3.710148783131317	-50.807600100104025	1.3042896468358725	0.9804534954781244	0.8337918720841205	0.8658916975997105
125000	-832.698506473933	-777.4930999383978	-55.20540653553524	-777.4930999383978	3.383158519508612	-55.20540653553524	1.5939787818620035	0.9327410351108796	0.9442936821620078	0.9204678898788976
126000	-828.6538128911063	-766.09941948994	-62.55439340116628	-766.09941948994	3.8628535146619707	-62.55439340116628	0.9920084781612649	1.0149998158366638	0.7757924594730038	0.8614354536158854
127000	-843.3740789982267	-770.3391889739971	-73.03489002422955	-770.3391889739971	3.875085505845091	-73.03489002422955	0.862622449659866	0.7643211634426212	0.7639205213912434	0.9038409593373437
128000	-845.6855240863988	-776.399831859548	-69.28569222685074	-776.399831859548	3.996143084823867	-69.28569222685074	0.9079663409473258	0.872222218274165	0.6643119261345362	0.8414481550430146
129000	-846.6528815502118	-777.7282904573176	-68.92459109289418	-777.7282904573176	3.3848302638132437	-68.92459109289418	0.9137232342167815	0.9237228918454408	0.6424815746096526	0.7844661056141751
130000	-854.6318571929463	-786.8646097636152	-67.7672474293311	-786.8646097636152	3.3575185301022175	-67.7672474293311	0.9979651074112672	0.9944733039248802	0.809145215523449	0.8853651644455836
131000	-860.3205965135214	-789.8815572773113	-70.43903923621009	-789.8815572773113	3.7796582411442228	-70.43903923621009	0.9189054875355473	1.014870246992364	0.8836303256794307	0.9369593278244847
132000	-856.476150045968	-786.3741792355031	-70.10197081046485	-786.3741792355031	5.117607787828366	-70.10197081046485	0.9123990625536317	0.8978705022993839	0.78932872931911	0.8627196345021332
133000	-829.5710175928557	-779.6918807496406	-49.87913684321504	-779.6918807496406	3.1501114296990145	-49.87913684321504	1.3231370146537218	1.0859525352043837	0.8761048870873015	0.8671972217457183
134000	-844.2167192327202	-775.711428783894	-68.5052904488261	-775.711428783894	3.631549516158369	-68.5052904488261	1.0693972876305466	0.9884482868652626	0.6893736131929444	0.8757025320388393
135000	-844.0935128813492	-777.2400951238312	-66.85341775751795	-777.2400951238312	3.747114898828865	-66.85341775751795	0.9576621131953443	0.9063910925676069	0.6339492364169417	0.8108028117321979
136000	-837.8312311227271	-771.8715851293342	-65.95964599339294	-771.8715851293342	3.483365102027466	-65.95964599339294	0.9346421375760201	0.888589724954845	0.8404474197026427	0.9210091486486726
137000	-827.3581281925484	-761.8910686177808	-65.46705957476759	-761.8910686177808	3.4770260754793765	-65.46705957476759	1.0413089530676047	0.8663267412289591	0.9934466343180178	0.9741598874639096
138000	-840.2195128718998	-774.1424796016703	-66.07703327022956	-774.1424796016703	3.663844425748983	-66.07703327022956	1.0382380091398076	0.9559689706483788	1.0502511620828063	0.9857776470190611
139000	-832.0586808305593	-773.4207617381807	-58.63791909237864	-773.4207617381807	3.48717746891105	-58.63791909237864	1.2165929910460394	1.004589560720662	1.147784625337603	0.9985749319205937
140000	-834.4947356466896	-764.2818119252257	-70.21292372146391	-764.2818119252257	4.030947089693116	-70.21292372146391	1.0573548022499921	0.9223496255446886	1.0778935278316242	0.9281016753026098
141000	-830.5565507007632	-764.0835480288159	-66.47300267194728	-764.0835480288159	3.5558112054442708	-66.47300267194728	1.0681631441831765	0.8894202517217494	0.9336717018568055	0.9318197453810636
142000	-839.5785525192304	-769.9584716301097	-69.62008088912069	-769.9584716301097	3.628201970926184	-69.62008088912069	0.8957236508579686	0.9499930937493042	0.8725456388515933	0.8943549459890576
143000	-840.6639762687939	-777.0507842190453	-63.61319204974858	-777.0507842190453	3.292089871291116	-63.61319204974858	1.359945052483024	0.8091725899016773	0.8079822772367361	0.9629548436006704
144000	-858.8438956644694	-781.1181833027489	-77.7257123617205	-781.1181833027489	3.7968372367088206	-77.7257123617205	0.822680170645148	0.7892851469825162	0.7312273677427145	0.9750982601757906
145000	-847.4418497538185	-778.9215184131467	-68.52033134067172	-778.9215184131467	4.362541812411352	-68.52033134067172	1.0912431898312531	0.8706586687494342	0.9105709841046588	0.9645286110195678
146000	-851.292276126319	-782.3971125880626	-68.89516353825647	-782.3971125880626	4.02119246144017	-68.89516353825647	0.9872265570240333	0.9445101231406999	0.9726481583761662	0.9854895985958213
147000	-852.5522244192165	-787.8811682398132	-64.67105617940328	-787.8811682398132	3.863477457344535	-64.67105617940328	1.1568023340613622	0.9248147028181744	0.9731540269399166	0.959131103558033
148000	-860.0332189327864	-785.2620017435465	-74.77121718923996	-785.2620017435465	3.712082135937027	-74.77121718923996	0.8483680325982289	0.8189504949026398	0.9913413160967431	0.9801842523165062
149000	-845.7682155960252	-776.1197640045657	-69.6484515914595	-776.1197640045657	3.803992799699415	-69.6484515914595	0.8918911287816272	0.9179652167025034	0.8925145447108983	0.9462238212728965
150000	-837.5100473756905	-776.0208984415505	-61.48914893414008	-776.0208984415505	3.2805757343973796	-61.48914893414008	1.0724343894458408	1.0065033802825607	0.7691744243769367	0.879279179362464
151000	-851.3712288409092	-782.2697569346291	-69.10147190628011	-782.2697569346291	3.5332976967629035	-69.10147190628011	1.1582015138759048	0.9976502623818629	0.8473369308762135	0.8719106534750288
152000	-849.0355539879436	-775.3829651730982	-73.65258881484536	-775.3829651730982	3.9314481146607294	-73.65258881484536	0.9265087171573727	0.8096206249691843	0.6823714548025885	0.8775208268385317
153000	-865.8468349832652	-786.3112911252982	-79.53554385796703	-786.3112911252982	4.834453384910924	-79.53554385796703	0.706514947637055	0.8065999813001452	0.717797840342128	0.9015324918740975
154000	-857.1921972815468	-786.1119495786921	-71.08024770285468	-786.1119495786921	4.422184207702456	-71.08024770285468	0.96557079613118	0.8614518132708753	0.7771272852170749	0.8954555717680193
155000	-846.8530731452126	-772.9971492710729	-73.8559238741398	-772.9971492710729	4.660288418920695	-73.8559238741398	0.8284204658427332	0.8255688546273622	0.62846705302087	0.8796270752801609
156000	-857.3741890060309	-780.0230388096741	-77.35115019635677	-780.0230388096741	4.576427528921845	-77.35115019635677	1.0150463428459995	0.846391448980847	0.6047939109492587	0.8483793173791597
157000	-843.1198468473544	-778.3916592130563	-64.7281876342982	-778.3916592130563	4.356093763120546	-64.7281876342982	0.9647535301839961	0.9170664220002174	0.49629504338311664	0.779356513622331
158000	-840.7429243211475	-774.7072383387007	-66.03568598244681	-774.7072383387007	3.911374913990976	-66.03568598244681	1.0348005351097276	0.9053743960136275	0.4613977575201157	0.7264994676092604
159000	-848.5654860409558	-786.2610443211752	-62.304441719780634	-786.2610443211752	3.2809482071305083	-62.304441719780634	0.8259939410987746	0.9557254434659378	0.47453363738919574	0.7405070307420917
160000	-850.1075950650765	-787.7610715911173	-62.34652347395914	-787.7610715911173	3.313509212299932	-62.34652347395914	1.184689427831335	0.9532859425045395	0.5802871951154527	0.773309366554093
161000	-842.6945333143686	-770.0663618016097	-72.62817151275897	-770.0663618016097	3.750700197839943	-72.62817151275897	0.9097850374173345	0.908814705863587	0.5494862618921756	0.7872677769748323
162000	-844.4866646802251	-771.1941132119929	-73.29255146823225	-771.1941132119929	3.684158133436255	-73.29255146823225	0.9923667324054906	0.9361094343799814	0.5908139476015724	0.8214137644417123
163000	-838.1895711357314	-777.0616319629318	-61.12793917279961	-777.0616319629318	3.555439504168092	-61.12793917279961	0.9975162533455515	0.9022848915281143	0.6069851171461612	0.8526163616722015
164000	-845.5654787525528	-778.5293678746226	-67.03611087793024	-778.5293678746226	3.499279717606589	-67.03611087793024	0.9905085217179842	0.885242951743496	0.7849535724670561	0.9409219170727773
165000	-848.2719296289891	-783.9890442163731	-64.282885412616	-783.9890442163731	3.307193133914057	-64.282885412616	1.1427833274066497	0.9508352127066617	0.6709479975454532	0.8967774040901558
166000	-863.6516437115696	-787.9034033789412	-75.74824033262834	-787.9034033789412	4.180518295752362	-75.74824033262834	1.0026835763431812	0.8901508090228294	0.6140142997426176	0.8953475589106165
167000	-846.3768638235582	-775.0977599705598	-71.27910385299847	-775.0977599705598	4.181859149045609	-71.27910385299847	0.8361886287281328	0.8691183404365083	0.6578602819681896	0.8980088185180599
168000	-838.8558873619593	-774.7621891656268	-64.09369819633253	-774.7621891656268	3.576227105323428	-64.09369819633253	1.06953348518994	0.8733260106934337	0.650052922103089	0.8567509552599626
169000	-833.0502430045764	-765.6850386043252	-67.36520440025113	-765.6850386043252	3.4274976464078666	-67.36520440025113	0.7907161764468823	0.8831241844253763	0.6740281545443677	0.8903726154726498
170000	-856.01745185088	-778.0501515255269	-77.96730032535314	-778.0501515255269	4.335905994185934	-77.96730032535314	1.0333762577196406	0.8275705606090289	0.7052584681308379	0.8889019243046457
171000	-859.4264721473636	-789.9508103976109	-69.4756617497527	-789.9508103976109	4.5608003133653225	-69.4756617497527	0.9002117737569733	0.8827928129877899	0.7975714866743082	0.9201381089889762
172000	-840.6785946136973	-781.4618117823678	-59.21678283132953	-781.4618117823678	3.2080429399748835	-59.21678283132953	1.2659433854920001	0.931160640925826	0.7823970672137146	0.9564601671898031
173000	-848.8184304746198	-788.2280046313034	-60.59042584331647	-788.2280046313034	3.2857395930482953	-60.59042584331647	0.8346747818645066	1.0786025783990763	1.133959529001038	0.9882451291935809
174000	-833.1890568554052	-773.0705145036167	-60.11854235178846	-773.0705145036167	3.419465403254906	-60.11854235178846	1.0628104216688086	0.9395206864594171	1.0993371149984792	0.9863252526910576
175000	-834.7031881568741	-783.7893415116718	-50.91384664520242	-783.7893415116718	3.0262057614140936	-50.91384664520242	1.32465746080886	0.91261867748865	1.1310519817442406	1.0149292811217623
176000	-850.1662941503662	-781.1680467595506	-68.99824739081559	-781.1680467595506	4.221686909228424	-68.99824739081559	0.8273641173423645	0.9021761064699957	1.0402700243572778	0.9979942852042089
177000	-827.8712702951021	-772.5639709320303	-55.30729936307178	-772.5639709320303	3.640095113294829	-55.30729936307178	1.452195624015264	1.0147563906914085	1.2111648078821313	0.9719199263148767
178000	-830.554153309168	-771.2821422409883	-59.27201106817971	-771.2821422409883	3.320256575375855	-59.27201106817971	1.4659672466150906	1.1048372892849085	0.884606051066417	0.8636929988400348
179000	-834.6019412600753	-774.4181558026629	-60.183785457412334	-774.4181558026629	2.9489734260203733	-60.183785457412334	0.9317402026809709	1.062198736470034	0.9525710200333793	0.8736913948972552
180000	-844.1236572102802	-775.6773362205616	-68.44632098971849	-775.6773362205616	3.783476540685259	-68.44632098971849	0.9869042441236368	0.9187573628957824	0.8522071104500634	0.8686749089391819
181000	-845.4478985482592	-781.5883243053688	-63.85957424289045	-781.5883243053688	3.3728937145762914	-63.85957424289045	1.0336310689566222	0.9596756211920114	0.7624787687375288	0.8585531048325488
182000	-849.8108940531824	-780.8944849867198	-68.91640906646266	-780.8944849867198	4.095982309890598	-68.91640906646266	0.8478522044573862	0.9178057156937859	0.7287400271291278	0.8664202175734322
183000	-839.1798322345384	-765.506751260682	-73.67308097385637	-765.506751260682	4.445209536273573	-73.67308097385637	0.8993357817820674	0.8306896502390598	0.6496380476816036	0.8808976971563076
184000	-839.1165358302671	-773.3163758104563	-65.80016001981079	-773.3163758104563	4.075944296318623	-65.80016001981079	1.1531053102244349	0.8249620038804858	0.6537418629758533	0.8976219764841596
185000	-828.6454341212922	-764.2537246148977	-64.3917095063945	-764.2537246148977	3.7725069780424025	-64.3917095063945	1.1694403423874669	0.9222161231635414	0.6140823636835556	0.8302975863824963
186000	-850.6496743138619	-779.2912813629097	-71.35839295095215	-779.2912813629097	4.184726780923898	-71.35839295095215	1.128074013955825	0.9557758582242595	0.8249376586459057	0.8468437129352054
187000	-841.8581636775973	-778.8004818455437	-63.05768183205356	-778.8004818455437	3.724815071107408	-63.05768183205356	1.087151829730276	1.0555240904464356	0.878305452584898	0.8032447183143135
188000	-841.6133185681094	-770.5473800578876	-71.06593851022178	-770.5473800578876	4.3181316844865325	-71.06593851022178	1.2859052844735075	0.9432538247199796	0.802742575649811	0.8100140211786869
189000	-841.3810818404946	-776.8834521073271	-64.49762973316751	-776.8834521073271	3.978274279727423	-64.49762973316751	0.9643046993947436	1.0287330205547183	0.9127444272967312	0.8572903696817237
190000	-832.1343466724649	-777.4771617848036	-54.65718488766125	-777.4771617848036	3.3809433107323503	-54.65718488766125	1.1982245668410096	1.0839742162252364	1.0098725048551658	0.9322187995737967
191000	-831.0452121167333	-766.4012053468362	-64.64400676989713	-766.4012053468362	3.688026957016524	-64.64400676989713	0.9503820743383178	0.9839480936229603	0.8493730491951156	0.8931758686225425
192000	-865.9260717546914	-790.3587675095605	-75.5673042451309	-790.3587675095605	3.680836679960329	-75.5673042451309	0.9664129999296158	0.8701802393841884	0.8027060829184158	0.9159652604854179
193000	-865.5260682213807	-794.2100438703553	-71.3160243510253	-794.2100438703553	3.9428006737160097	-71.3160243510253	0.9301698343531463	0.8571678572400242	1.0395275079254918	1.0402125116226173
194000	-858.9579332923715	-789.2837923818167	-69.6741409105548	-789.2837923818167	3.6289901720931157	-69.6741409105548	0.946498531469474	0.9953121742239388	1.1420286320058817	1.0104569367864455
195000	-839.127352854359	-775.2325130757628	-63.89483977859615	-775.2325130757628	3.484747645192521	-63.89483977859615	1.1004457140794832	0.9551329882670642	1.050054045686946	0.9802025144948211
196000	-842.8628762134596	-778.1968709075066	-64.66600530595292	-778.1968709075066	3.7252337172936865	-64.66600530595292	1.002296384955142	0.8863612772912121	0.8353510783093206	0.933627172203398
197000	-836.9681785469056	-775.9974638617641	-60.97071468514156	-775.9974638617641	3.3812620174721792	-60.97071468514156	1.1515984864307753	0.9796112865926812	0.8866677250391353	0.9139390020161329
198000	-838.3702513251357	-775.8093335491919	-62.560917775943764	-775.8093335491919	3.442522255756062	-62.560917775943764	1.022034164256756	0.8877958434513238	0.8467142870936941	0.9183603617920623
199000	-828.4514780276942	-775.8306506777276	-52.62082734996658	-775.8306506777276	3.035466752885309	-52.62082734996658	1.4841738731290612	1.0127113501493876	1.02140089416212	0.9670008103696283
200000	-834.4934326642716	-769.4631464772157	-65.03028618705589	-769.4631464772157	3.6959654244183238	-65.03028618705589	1.0954488934366045	0.9870250279544356	0.8661625647314919	0.8773583715671137
201000	-823.3001239451405	-771.1823502089708	-52.11777373616978	-771.1823502089708	2.9991514788029296	-52.11777373616978	1.5055033125711401	1.0343208074354977	1.0625995230316863	0.9389655255309965
202000	-849.5006944989464	-785.541285678438	-63.959408820508266	-785.541285678438	3.5961249099321457	-63.959408820508266	1.0098881371994124	0.9838342314240953	1.0914880516970193	0.9632660104573403
203000	-846.2684134510527	-775.5027145338686	-70.76569891718411	-775.5027145338686	3.83056352026248	-70.76569891718411	0.8889178631304245	1.035777847131825	0.9298056719814902	0.8969339355068707
204000	-843.5856940962136	-786.3257556820363	-57.25993841417732	-786.3257556820363	3.1980461638334936	-57.25993841417732	1.1538792080582714	1.093452345809	1.0336756295419143	0.8851917781348712
205000	-834.446757615188	-772.7228821878679	-61.72387542732012	-772.7228821878679	3.523843703850053	-61.72387542732012	1.4090334275667464	0.993472742860463	0.8518012453417472	0.8546181420137142
