#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:table" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:table" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:table" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:table" name="distribution" x="@popSize.t:table">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
2059000	-1025.4999823441071	-785.8740235594956	-239.62595878461147	-785.8740235594956	4.662601692246771	0.2557782847187861	0.9649786111031204	0.05859953421707239	0.2428774290590967	12.3682236765812	-237.08990858714785
2060000	-1013.9750866000375	-774.5871342330839	-239.38795236695358	-774.5871342330839	4.443589213172514	0.26579567631189294	0.955606811264607	0.06537490897462739	0.25748233017864947	11.788755309637184	-236.85596907009625
2061000	-997.7793097968565	-767.039876817714	-230.73943297914252	-767.039876817714	4.044832315542678	0.19955654162988903	0.9957917228339508	0.04301050794103486	0.20261813183095734	10.40042255199865	-228.6381602398894
2062000	-988.1962296377694	-761.9016962378802	-226.2945333998892	-761.9016962378802	3.9109979601640865	0.0046354619787179075	1.0000129696495366	2.223685614020648E-5	0.004713624518413798	11.257052820298451	-226.35670181322723
2063000	-1012.5957987869728	-782.7798977663044	-229.81590102066835	-782.7798977663044	4.278845260337754	0.04151817564183408	0.998339582434373	0.001467116141287469	0.038240639607235755	10.021976318643146	-228.88832822437368
2064000	-1003.7716375138832	-766.0229579143747	-237.7486795995085	-766.0229579143747	4.701802175822966	0.2326552370316319	0.9287181671586804	0.047442751944494634	0.22359551457833035	12.367689658599453	-235.3168443899994
2065000	-1021.0519844641008	-779.0217559811441	-242.0302284829567	-779.0217559811441	4.768190214008565	0.0441358654640119	0.9945281266539668	0.0016483708251646362	0.04088264040885059	11.893832909527694	-240.89641207790655
2066000	-1014.9852615144407	-782.6713114503495	-232.31395006409122	-782.6713114503495	4.321646390230148	0.06314924862563483	0.9869373381645595	0.003637971931436698	0.060691668337054985	9.623116478224583	-231.17727095032495
2067000	-1006.4986090880524	-771.2147204219169	-235.28388866613543	-771.2147204219169	4.494454849611291	0.15567839355428964	0.971154237334656	0.02381424011711237	0.15465890727524173	9.249471144951709	-233.52911009114214
2068000	-1020.5377135252279	-788.9653838965195	-231.57232962870836	-788.9653838965195	4.836107765865045	0.07957709376754803	1.0050990946236265	0.006789282933601039	0.0821562764243583	12.515706124167624	-230.02336210502682
2069000	-1008.3522772980826	-778.4482414351329	-229.9040358629497	-778.4482414351329	4.335357293829405	0.02367169609034023	0.9982896318789196	5.560739245289684E-4	0.023618440007350503	11.706513405079026	-229.1265050607
2070000	-1003.49968365162	-775.6089640299425	-227.89071962167748	-775.6089640299425	4.336618107638239	0.00528068919821631	0.9989359575708229	3.0710334731348964E-5	0.0055422745527362646	11.138978259408885	-227.90174317888184
2071000	-1004.957791436165	-778.2780051905703	-226.6797862455947	-778.2780051905703	4.577540713707735	0.048231652024474006	0.9952176617329287	0.0023333489417628017	0.048273694199020764	9.701852994700703	-225.6980910377609
2072000	-1002.8050209547005	-780.8751918639173	-221.92982909078313	-780.8751918639173	4.115292328125652	0.022102025527080536	0.9988590893790806	5.142246189486822E-4	0.02266246014921303	9.468595251103961	-221.4001616997776
2073000	-1012.7831162690381	-779.8903826491675	-232.89273361987065	-779.8903826491675	4.834580530286004	0.11283079684680422	1.0317853251570919	0.014134128952714592	0.11861259027307655	10.198943977959628	-231.30063722220942
2074000	-1018.2923142061646	-775.8302535027368	-242.46206070342782	-775.8302535027368	4.173978850640911	0.13899585246203386	0.9587154940984595	0.018266546054698775	0.1370447719812979	11.329022844791567	-240.60034920098772
2075000	-1016.9121478307638	-781.2364781450874	-235.67566968567644	-781.2364781450874	4.16147926377582	0.15104490606271054	0.9482925774857683	0.02150548060057993	0.1488390219438588	11.910383008957954	-233.6940907094022
2076000	-1029.4144433398644	-796.3594273590314	-233.05501598083296	-796.3594273590314	3.6531054908550886	0.1488424783227028	0.9997931621263554	0.02277670951517952	0.1535574449340567	11.966596950898191	-231.08125803738614
2077000	-1002.9863939417569	-774.4520451018952	-228.5343488398616	-774.4520451018952	4.226513797963922	0.13855861795542604	0.9842968197857701	0.02043139270556197	0.14372113258077646	9.838479447796724	-226.81629943222202
2078000	-1012.6391309722816	-785.4177803303178	-227.2213506419638	-785.4177803303178	4.762589839585843	0.028329558866044945	0.9982986874829773	7.535966998208041E-4	0.02752106254413265	8.970584932877081	-226.6151181366527
2079000	-1016.4928673229203	-782.8707849399286	-233.6220823829917	-782.8707849399286	5.0192885750925536	0.06138437640106993	0.9878417224161492	0.0039482688945781655	0.06319701040520838	11.358038114145172	-232.33731735258615
2080000	-1008.5732308005319	-786.7071835230818	-221.8660472774501	-786.7071835230818	5.495682856024375	0.21875921641388374	1.0278655951869058	0.04848325072816982	0.21939256245645714	9.202220303699201	-219.79459542655061
2081000	-1008.0873914926594	-777.3827338159766	-230.70465767668276	-777.3827338159766	4.38555678111452	0.24209737500679446	1.028289555487117	0.055844230795669705	0.23060484400372985	12.415411689690004	-228.22593139031122
2082000	-990.4329107609524	-767.3809771205537	-223.05193364039872	-767.3809771205537	3.9866462613387488	0.047108411456072134	0.9992455718253315	0.0022023455637959293	0.04669425324970978	9.110971028082421	-222.14686605178713
2083000	-995.5014713034901	-770.5223295590347	-224.97914174445543	-770.5223295590347	4.356109134499946	0.008686090624110786	1.0007811799411037	6.981200978135121E-5	0.008348390650379355	10.215440886850107	-224.8386728412551
2084000	-996.7108433490268	-765.9767543739612	-230.7340889750657	-765.9767543739612	4.407278622627126	0.08185672893328631	1.0154294915081061	0.0075077751094954695	0.0858344646687903	10.4591487347628	-229.34565588876515
2085000	-1009.2469165605538	-771.2867327447227	-237.9601838158311	-771.2867327447227	4.506138746935653	0.1518736140028429	0.9847724992919663	0.022044035683900554	0.14623370656059678	10.934981444032287	-236.0593593826245
2086000	-1013.1740735324197	-769.2639943919879	-243.9100791404318	-769.2639943919879	5.062569883719816	0.24125369855050474	0.942087774657562	0.05941540064859797	0.24842059822509038	13.971602780142751	-241.31708092529453
2087000	-1015.3004995132844	-775.0779615403078	-240.22253797297665	-775.0779615403078	4.412685845472108	0.3538838967116695	0.9514071860056218	0.12819314545268387	0.37685775833520657	9.31698307414213	-237.56341876589136
2088000	-1021.7377938460793	-769.2201001091789	-252.5176937369004	-769.2201001091789	5.263852340642155	0.2512680457038704	0.9161938898736005	0.0537846828073637	0.24185526019212494	16.141528599161592	-249.73537959361386
2089000	-1010.1509224974202	-767.4696227872621	-242.68129971015804	-767.4696227872621	4.34364333578754	0.3049276102685808	0.8958952443124628	0.07661478030795127	0.2923837969305178	12.931289337981822	-239.89111186422932
2090000	-1009.4747039784108	-769.5848512864249	-239.889852691986	-769.5848512864249	4.180079273779789	0.10942036927098217	0.9938981911796849	0.012958515638146591	0.11451903728179083	12.706545079518678	-238.10098413152667
2091000	-1013.8906639257748	-765.9059226682059	-247.98474125756883	-765.9059226682059	3.8469023230706045	0.169106724399678	0.9809496758836076	0.02439210496983279	0.1611954178134817	12.970544664246049	-245.8185937171538
2092000	-1021.9238294622407	-775.8829836961957	-246.04084576604504	-775.8829836961957	3.6593311713437333	0.2699353263130622	0.9846279185287617	0.07444523316385214	0.2752085250469756	13.64894956231769	-243.34439116482858
2093000	-1023.2902524392125	-773.2536969364953	-250.03655550271725	-773.2536969364953	4.0637002046621795	0.3199532311731584	1.0049862337387334	0.1057454509071519	0.32946785124458117	15.015205428255681	-247.03546435598122
2094000	-1018.775651083152	-776.2000717357947	-242.5755793473572	-776.2000717357947	4.11467912494328	0.00906768521575155	1.0023668186745256	1.015136307180987E-4	0.010063471330334603	10.924613336439588	-242.34719882309494
2095000	-1010.599145989132	-776.7670291160068	-233.83211687312524	-776.7670291160068	4.178284430989606	0.004470888048473971	1.0004098152524774	2.5697243934616004E-5	0.005067266219365305	10.90612330780432	-233.94302957917878
2096000	-1016.3589408406141	-780.3041076854167	-236.05483315519731	-780.3041076854167	4.2474468887120365	0.09941773758038198	1.0067103200202714	0.011869254801532794	0.10937063311389074	12.925899365895988	-234.31917751627086
2097000	-1025.3575626649804	-775.2509735826856	-250.1065890822948	-775.2509735826856	4.394043659613685	0.2768531513130904	0.9416653613556929	0.08473005395476535	0.29535975153137556	17.052908868839875	-247.15771167308432
2098000	-1010.1814985584961	-767.9429409099286	-242.2385576485675	-767.9429409099286	4.197708137228979	0.21506277141820337	1.0045833330048282	0.057159857010356176	0.2343920941481037	12.939545945412274	-239.84378748581855
2099000	-1006.0424125042473	-771.6200428288078	-234.42236967543954	-771.6200428288078	4.293556265324593	0.30749038969665	1.0185425710126483	0.12244379562398217	0.3357712613302007	12.363381875047173	-231.66652881667568
2100000	-1015.840958386533	-777.1657643377066	-238.6751940488263	-777.1657643377066	5.122026515131292	0.18325109960529345	0.9660943715465214	0.036482903928503285	0.19053631090432396	11.663235677708538	-236.54126630117042
2101000	-1012.9988778103093	-770.1899955726082	-242.80888223770108	-770.1899955726082	4.68340675149033	0.14473546421690534	0.9790291211303951	0.021313270792828545	0.147552911194785	12.666093515038886	-240.80195140428063
2102000	-1012.0235803094622	-768.9798039789425	-243.04377633051973	-768.9798039789425	4.422836688789859	0.11208139466428081	0.9905484772666463	0.015755241262176044	0.12662091941651651	12.217404448126928	-241.2761329819991
2103000	-1011.3781957655209	-775.1938674981093	-236.18432826741162	-775.1938674981093	3.913115603385414	0.19198845481810564	0.9786138993985074	0.03731326134595869	0.1935440548978405	10.721161629369442	-234.09029954291756
2104000	-1020.9021398388822	-780.1447528495395	-240.75738698934282	-780.1447528495395	4.747948946405202	0.16704025524806024	1.020313241356917	0.02683083399751229	0.16164533543606946	10.349877704088284	-238.8280174631636
2105000	-1014.185037563258	-782.1544361491603	-232.03060141409762	-782.1544361491603	4.351576611336864	0.07374399592310385	0.9986349793713225	0.004332307874124174	0.06587889560200362	10.45732238709876	-230.71163841857393
2106000	-1016.4520191065637	-779.7050253558389	-236.74699375072493	-779.7050253558389	3.8373686665243665	0.11652116218659488	0.983634732426283	0.012157972914552888	0.11111457440290007	11.396573746482472	-235.01938828140263
2107000	-1008.1306418391226	-772.9504618254845	-235.18018001363816	-772.9504618254845	3.7668017990383507	0.10446660429650165	0.9851643437578693	0.01105655851151577	0.10583163923633762	9.628428396488834	-233.70301018416336
2108000	-1009.3545667246035	-776.3140252509072	-233.04054147369627	-776.3140252509072	4.220869024909235	0.21228969946679582	0.967421853513988	0.04477934034793583	0.21201172096262597	12.56201205446387	-230.68861853383893
2109000	-1011.7626762251107	-779.6596702968136	-232.1030059282971	-779.6596702968136	4.353579688930054	0.11215818631436858	0.9979803003937023	0.015880210757408864	0.12434585853746186	13.921158678870276	-230.2042978099586
2110000	-1009.3650217037995	-779.7646907717112	-229.6003309320882	-779.7646907717112	4.1712049788409225	0.008421558672965275	0.9991680317129144	8.406616869580508E-5	0.009166335496769828	11.117350342126315	-229.39018737841297
2111000	-1021.1249958462784	-784.1010375594892	-237.0239582867892	-784.1010375594892	5.153004924885016	0.04614595050697022	0.9962517837980928	0.0021353476401843046	0.046205027990302225	12.092528679481228	-235.84780612987717
2112000	-1027.0708382787802	-784.9882250884526	-242.0826131903277	-784.9882250884526	4.358457884402022	0.03702826651813007	0.9994424884135783	0.0013714180103193755	0.036995118750052715	13.260508345487967	-240.93947980336844
2113000	-1027.119664712328	-781.7131997358181	-245.4064649765098	-781.7131997358181	4.555588984221814	0.1431120840395651	1.0087617117198462	0.021874363300118896	0.14823092915952824	14.689604973371925	-243.26076657560444
2114000	-1012.0532576219258	-778.1555589528895	-233.89769866903634	-778.1555589528895	4.1886702767069695	0.08491237451077795	1.0084277210033492	0.0070680962231475354	0.08437476619793699	10.404712298191777	-232.4896093297543
2115000	-1025.6829985713434	-778.3912103485535	-247.29178822279005	-778.3912103485535	4.733475330149173	0.07157745216835064	1.0038084415793158	0.005111449445209215	0.0714095568344833	12.906702031264635	-245.781782903107
2116000	-1017.8939124156472	-773.9318777283222	-243.96203468732497	-773.9318777283222	4.456279879534629	0.07766778849299497	0.9982501981967737	0.006990340781381398	0.08418006375649768	11.30795024556699	-242.5307260845201
2117000	-1012.440420371268	-775.2664856501315	-237.17393472113653	-775.2664856501315	4.680112196518421	0.025528751570329432	0.9969597018853259	7.30655955478223E-4	0.02710983117050456	9.808836313825505	-236.53363116181197
2118000	-1021.4294618136695	-781.4503292927787	-239.97913252089074	-781.4503292927787	4.310113383892844	0.061169931108439816	0.9993380251805634	0.0036946085553402463	0.06121835744709151	11.477900518819766	-238.6860424329417
2119000	-1023.7273138910683	-781.3036952301577	-242.42361866091065	-781.3036952301577	4.286052993631816	0.053551597280743914	0.9954570741383035	0.0029226598597919054	0.05444892886565852	13.664311764608271	-241.0373509771102
2120000	-1009.4230653666126	-775.4701390136618	-233.95292635295084	-775.4701390136618	4.029692465138973	0.03793628961712914	0.9978560212083774	0.001320146900604163	0.0365187124805558	8.862622810466615	-233.19920897277072
2121000	-1027.1315855581176	-776.7226260881632	-250.40895946995448	-776.7226260881632	5.250604904567766	0.05252133161699523	0.9899304211154859	0.002733647867833868	0.052796763641085154	14.087749820821744	-249.00381519547514
2122000	-1017.4681186434068	-778.3451156326961	-239.12300301071076	-778.3451156326961	4.261347779899861	0.07365447297041317	0.9978514707225086	0.005213360058750101	0.07191855194274849	9.08426089109127	-237.94559277710928
2123000	-1028.8023734007081	-782.8652504489011	-245.93712295180714	-782.8652504489011	4.871794717490757	0.177984675095127	1.022529896362102	0.029520644338828995	0.1714528407934609	10.51846737668209	-243.93371961366728
2124000	-1007.6965045359541	-773.9852792035686	-233.71122533238554	-773.9852792035686	4.121108277924057	0.14828637166398878	0.9947949905065046	0.0178139601734026	0.13392460230493303	11.283962014083794	-231.79938367315367
2125000	-1010.4112119476915	-775.0579833341585	-235.35322861353308	-775.0579833341585	4.5792290672310845	0.2449061955657892	0.9973701256667725	0.04982099634244301	0.22378494940502053	11.14418464245085	-232.96985741754727
2126000	-1018.6342386144936	-777.4905154764024	-241.1437231380912	-777.4905154764024	5.327261183055053	0.10608491686448687	0.9875795878980969	0.009976675766028632	0.09942221517015051	11.93597896607697	-239.44040104399073
2127000	-1008.1350403687662	-785.8693893022561	-222.26565106651017	-785.8693893022561	4.488286173807128	0.0017312341001769229	1.0003043165114647	3.044232628261114E-6	0.0017447173312098493	9.694487701116147	-222.93831015087562
2128000	-1001.2285460617845	-771.6745421405424	-229.55400392124213	-771.6745421405424	4.022069566409394	0.0053646938231091314	0.999551035286923	2.663478071504027E-5	0.005164089989154965	10.531051408353841	-229.61366350694692
2129000	-1002.0229402513394	-774.6944675925934	-227.32847265874608	-774.6944675925934	4.247282605175098	0.00446932520328005	0.9997849409648828	2.37580946124513E-5	0.004874125197788263	11.042739921263284	-227.42710163433728
2130000	-998.0795906852845	-776.1603467203914	-221.91924396489304	-776.1603467203914	4.122166360559315	0.026139262454435548	0.9935058521848878	9.279521702667716E-4	0.030419426017053212	9.566928660071055	-221.291432507098
2131000	-1018.623254695845	-767.9654675713239	-250.65778712452115	-767.9654675713239	4.676392217452639	0.007793353521735771	0.9988263406292237	7.230316681404306E-5	0.008500813844202941	11.55699076644975	-250.44619688150195
2132000	-1012.6680149276411	-767.7419629570014	-244.9260519706397	-767.7419629570014	3.8180529804152883	0.00698239736736992	1.001631304576688	5.836096551615542E-5	0.007635889386402028	16.520307354361627	-244.40987361040595
2133000	-1037.1867231320216	-780.1613639915296	-257.02535914049207	-780.1613639915296	4.278611217035792	0.2021548742395828	0.9706648025204512	0.04033503280361265	0.20088779553251682	15.20145984105253	-254.53178170998342
2134000	-1031.7852636549678	-779.8042074119916	-251.9810562429762	-779.8042074119916	4.716193791076261	0.008994498585137343	0.9994622433956238	9.822648611450414E-5	0.009909754065725307	13.126636124129815	-251.57297328074475
2135000	-1029.4474134422621	-786.8853580913568	-242.56205535090524	-786.8853580913568	4.051993264293098	0.02361921522033433	1.0013827542936558	5.85703505034836E-4	0.024143263512373902	11.774434836604751	-241.77989856939732
2136000	-1025.0928039554565	-781.0838245087363	-244.00897944672025	-781.0838245087363	4.763066065679103	0.01645317843948093	1.0022054519611536	3.0655722588217744E-4	0.01746700664415957	14.05636190168325	-243.23489627461814
2137000	-1009.1836040458006	-772.6703518388813	-236.51325220691933	-772.6703518388813	4.994540646626586	0.0012969037496462356	1.0001829907453814	2.0800753267115224E-6	0.0014421368737848263	14.673382672743124	-236.9055596317524
2138000	-1011.6127964062883	-777.6464057615776	-233.96639064471069	-777.6464057615776	4.535012257930991	0.039207713844465725	1.0007362166246703	0.0015110125038360423	0.0387417357679674	11.292621279069468	-232.95186003305574
2139000	-1018.4280900716433	-775.0661376247955	-243.36195244684774	-775.0661376247955	4.663003593285501	0.08372038123271125	0.9992508542586058	0.007077709770977835	0.08501014883577689	14.769865701908333	-241.61316298338332
2140000	-1002.3635634593336	-771.5404379008255	-230.82312555850805	-771.5404379008255	3.4966077000850895	0.023737114782998607	1.0019035981402442	5.83670328036187E-4	0.024145149790072026	9.023164771054835	-230.30450311377658
2141000	-1012.308418584355	-769.6788355762117	-242.62958300814324	-769.6788355762117	4.883828366980266	0.1393107884431493	1.0061697545742803	0.02162517965112033	0.14742601187123716	13.351432456370084	-240.60174900569277
2142000	-1008.821619101132	-774.5231439180753	-234.2984751830566	-774.5231439180753	4.620611514990469	0.061176520670356414	1.0001290093805921	0.0035205733259622966	0.05947533928735062	11.678217384022837	-232.98801639428507
