#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:table" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
3009000	-824.0658981429264	-763.3917249408081	-60.67417320211824	-763.3917249408081	4.280219043284208	-60.67417320211824	1.173721650343005
3010000	-821.0937978568836	-767.3810389993649	-53.712758857518644	-767.3810389993649	3.8845885336704025	-53.712758857518644	1.2757526388288436
3011000	-833.5381645828716	-773.1906373927337	-60.34752719013779	-773.1906373927337	4.522819188043978	-60.34752719013779	1.3309569613628334
3012000	-824.7373548430836	-764.5197286294049	-60.21762621367878	-764.5197286294049	4.102943958900473	-60.21762621367878	0.9498411351984466
3013000	-833.5311882319318	-776.6678063504877	-56.86338188144404	-776.6678063504877	3.224556886792711	-56.86338188144404	0.8896589376110121
3014000	-828.3143836836668	-773.3786976092266	-54.9356860744402	-773.3786976092266	3.405588882475554	-54.9356860744402	1.2690589649956736
3015000	-839.7375771422447	-778.7024370573783	-61.03514008486638	-778.7024370573783	4.174317496239573	-61.03514008486638	0.9360371085129016
3016000	-820.5022114920267	-761.8945854177587	-58.60762607426805	-761.8945854177587	4.110558627740737	-58.60762607426805	1.1816723323889389
3017000	-833.3379334303414	-771.226090533172	-62.1118428971694	-771.226090533172	4.2628575313963335	-62.1118428971694	1.1571650946028276
3018000	-843.4788159487919	-774.9709405514795	-68.50787539731236	-774.9709405514795	4.600670586406329	-68.50787539731236	1.3760874970961345
3019000	-843.7990974898747	-781.3715718848086	-62.427525605066116	-781.3715718848086	3.8798656899941686	-62.427525605066116	1.2284467148862832
3020000	-834.6680793957798	-781.8425073693116	-52.825572026468166	-781.8425073693116	4.273596151942673	-52.825572026468166	1.2087348595792144
3021000	-825.1232203331333	-770.0691602967695	-55.05406003636378	-770.0691602967695	4.1435502756277085	-55.05406003636378	1.145072266649242
3022000	-844.7824148007272	-779.0011581837165	-65.78125661701073	-779.0011581837165	4.110037078591434	-65.78125661701073	0.7959671969228416
3023000	-845.1364681948818	-785.0375690321611	-60.09889916272068	-785.0375690321611	3.6782566373251884	-60.09889916272068	0.984279091662309
3024000	-846.0143386570154	-777.4096955544181	-68.60464310259727	-777.4096955544181	4.051179491963048	-68.60464310259727	1.2883710743970116
3025000	-842.3608609934632	-784.1105427647846	-58.25031822867865	-784.1105427647846	3.997901026625678	-58.25031822867865	1.2803316801885225
3026000	-834.4419169541296	-780.6619438786016	-53.77997307552799	-780.6619438786016	3.962748026838991	-53.77997307552799	1.1190542310871423
3027000	-848.1524125626532	-787.6453314004762	-60.507081162177116	-787.6453314004762	3.7037409744113385	-60.507081162177116	1.0427659783392467
3028000	-841.3256660475104	-780.1516928768997	-61.17397317061072	-780.1516928768997	3.6315676086459994	-61.17397317061072	0.9738467430949599
3029000	-846.0091373813098	-787.5666137439864	-58.4425236373233	-787.5666137439864	4.611913229212316	-58.4425236373233	1.0470962812034512
3030000	-834.7078673459544	-774.3433274309853	-60.36453991496905	-774.3433274309853	3.7254457486062433	-60.36453991496905	1.290204419159099
3031000	-854.342807368042	-793.7626438917498	-60.58016347629223	-793.7626438917498	4.14750812537824	-60.58016347629223	1.1601078333608392
3032000	-840.7864353676594	-777.7074791532903	-63.07895621436914	-777.7074791532903	4.686762053253625	-63.07895621436914	1.2880184080325596
3033000	-838.9187149607335	-787.9093770569849	-51.00933790374855	-787.9093770569849	3.1475598481284295	-51.00933790374855	1.1713547107893285
3034000	-842.1106499973614	-780.0778924512056	-62.03275754615583	-780.0778924512056	3.8353036512648337	-62.03275754615583	0.9583962554671233
3035000	-837.5788594446386	-781.9034313269325	-55.67542811770612	-781.9034313269325	3.736041384056891	-55.67542811770612	1.3456364002750145
3036000	-825.6279479527576	-773.2384922290267	-52.38945572373089	-773.2384922290267	3.3187413384306717	-52.38945572373089	1.4453580846435636
3037000	-839.0608066467713	-774.142504088059	-64.91830255871228	-774.142504088059	4.112345756315987	-64.91830255871228	1.0326417245402617
3038000	-846.6789907685687	-779.8361039606224	-66.84288680794634	-779.8361039606224	3.976227981456265	-66.84288680794634	1.045063582529065
3039000	-841.2664336990501	-780.5453198537597	-60.72111384529051	-780.5453198537597	3.6578716266336833	-60.72111384529051	1.3467983914997754
3040000	-845.414926904941	-786.0065901615823	-59.40833674335879	-786.0065901615823	3.939903150275751	-59.40833674335879	1.0934235447073644
3041000	-849.069502451467	-786.6759344082498	-62.39356804321719	-786.6759344082498	4.0916388243849156	-62.39356804321719	1.1141164919720374
3042000	-846.0053302811176	-783.309737422103	-62.69559285901457	-783.309737422103	3.9400395403321538	-62.69559285901457	1.0597174747135283
3043000	-848.8069500389245	-782.12171395535	-66.68523608357451	-782.12171395535	4.336659011648332	-66.68523608357451	1.302800421165531
3044000	-844.2890297172436	-777.9436830956474	-66.34534662159612	-777.9436830956474	4.261934891395425	-66.34534662159612	0.8926955133485884
3045000	-843.0155934200249	-784.4209878769859	-58.59460554303894	-784.4209878769859	4.254711033538058	-58.59460554303894	1.2091775457502147
3046000	-834.5589598407386	-773.3931044475527	-61.16585539318594	-773.3931044475527	3.948856897843872	-61.16585539318594	0.9803766328847752
3047000	-853.0375825404807	-787.8339869670401	-65.2035955734406	-787.8339869670401	3.981824581835778	-65.2035955734406	1.20015643862632
3048000	-825.5931848779209	-770.3837442360168	-55.209440641904	-770.3837442360168	3.67896925386191	-55.209440641904	1.1888877132820153
3049000	-831.3058862198712	-775.4494336794659	-55.85645254040536	-775.4494336794659	3.7717555830622764	-55.85645254040536	1.2242355596314036
3050000	-835.8714909828286	-776.6716312619939	-59.199859720834745	-776.6716312619939	4.057200723757113	-59.199859720834745	1.1069577334067437
3051000	-847.8439332989367	-789.2170316368176	-58.626901662119096	-789.2170316368176	3.31677022879276	-58.626901662119096	1.328632005205347
3052000	-858.5384214796185	-787.6365211129032	-70.9019003667153	-787.6365211129032	5.39422027977647	-70.9019003667153	0.8883790888248123
3053000	-845.4341599286033	-781.5313185197035	-63.90284140889979	-781.5313185197035	4.758463099936728	-63.90284140889979	1.077446481075397
3054000	-839.7525234511886	-777.5576457294085	-62.19487772178011	-777.5576457294085	4.026628620618088	-62.19487772178011	1.2164216227232219
3055000	-840.729241578906	-780.3997755989828	-60.329465979923164	-780.3997755989828	3.353494960263697	-60.329465979923164	1.308088948980886
3056000	-856.8673757011031	-787.8317767231333	-69.03559897796978	-787.8317767231333	4.650036195310925	-69.03559897796978	0.9581594811887795
3057000	-841.0236343324484	-776.2031025172813	-64.82053181516709	-776.2031025172813	3.910229934996671	-64.82053181516709	0.9382979368220735
3058000	-854.0910673810649	-790.6020936339795	-63.488973747085446	-790.6020936339795	4.257568213549451	-63.488973747085446	1.3096026942012915
3059000	-843.8956171997071	-786.0377623606736	-57.857854839033465	-786.0377623606736	3.944248140238086	-57.857854839033465	1.1243153530508925
3060000	-844.2877143150996	-780.642505948029	-63.64520836707064	-780.642505948029	4.221021957787905	-63.64520836707064	1.0770847944153144
3061000	-858.8861777225767	-795.3954912562024	-63.490686466374335	-795.3954912562024	4.134507922771504	-63.490686466374335	1.07739740751869
3062000	-844.9617967200858	-780.5315822856994	-64.43021443438636	-780.5315822856994	3.9652258919952064	-64.43021443438636	1.0839088019140855
3063000	-865.5306352384134	-800.1637053413021	-65.36692989711129	-800.1637053413021	3.814216295379867	-65.36692989711129	0.9869023823779017
3064000	-852.8166597536033	-787.8871901412812	-64.92946961232215	-787.8871901412812	4.112295027281548	-64.92946961232215	1.1595863537556619
3065000	-838.0661030126256	-777.5792791747328	-60.48682383789272	-777.5792791747328	3.6659922613786824	-60.48682383789272	1.1332294886024963
3066000	-835.2303015672817	-769.3710778157699	-65.85922375151175	-769.3710778157699	4.138453020893883	-65.85922375151175	1.0317783319487355
3067000	-837.0791301205539	-775.6745390289785	-61.40459109157539	-775.6745390289785	4.219835493194809	-61.40459109157539	1.3007203909718161
3068000	-842.2499811999271	-778.4097471339412	-63.840234065985925	-778.4097471339412	4.784134880189641	-63.840234065985925	1.1360355686930743
3069000	-822.9799772592665	-771.2531823009482	-51.726794958318386	-771.2531823009482	3.6398463970882577	-51.726794958318386	1.4868629266412796
3070000	-834.0622248293511	-769.4117322273449	-64.6504926020061	-769.4117322273449	4.5456318408755525	-64.6504926020061	1.0214103380099966
3071000	-832.7483553609237	-777.1575323595857	-55.590823001338016	-777.1575323595857	3.679645176809771	-55.590823001338016	1.050805065304938
3072000	-841.5140598303925	-777.3513189087859	-64.16274092160668	-777.3513189087859	4.052111622203025	-64.16274092160668	1.1441406491916972
3073000	-844.3952003692747	-785.3019870158888	-59.09321335338588	-785.3019870158888	3.8636779447547336	-59.09321335338588	1.143644427417454
3074000	-841.201330445972	-778.4909095314786	-62.71042091449345	-778.4909095314786	3.8730322302568907	-62.71042091449345	1.1619794132239305
3075000	-862.8215557153239	-798.5611598761445	-64.26039583917938	-798.5611598761445	4.08642597326639	-64.26039583917938	1.112514235258675
3076000	-857.7925256970397	-798.8792070980893	-58.91331859895036	-798.8792070980893	3.233028194186396	-58.91331859895036	1.0198554501866701
3077000	-853.303014033171	-785.2043813342627	-68.09863269890835	-785.2043813342627	4.171453516075725	-68.09863269890835	1.2746090014729674
3078000	-834.0737212582735	-774.874505417348	-59.19921584092553	-774.874505417348	3.3572188258593667	-59.19921584092553	1.287189946683142
3079000	-837.2459694376712	-786.3407604725551	-50.90520896511615	-786.3407604725551	3.559423097037278	-50.90520896511615	1.157629189240363
3080000	-831.8849720772646	-767.4410586018373	-64.44391347542727	-767.4410586018373	4.129165003622103	-64.44391347542727	1.2423753835962268
3081000	-837.2846652612564	-779.0710994941745	-58.21356576708183	-779.0710994941745	3.6035931935377725	-58.21356576708183	1.1257411840438125
3082000	-845.4507366083374	-779.9179112918043	-65.53282531653299	-779.9179112918043	4.212240723923854	-65.53282531653299	1.1273589512727593
3083000	-833.8026223403638	-772.7269124307941	-61.075709909569724	-772.7269124307941	3.6963676824277183	-61.075709909569724	1.0979748330513628
3084000	-838.6815015462819	-773.2169778055318	-65.46452374075015	-773.2169778055318	4.087173325059303	-65.46452374075015	1.041426182744696
3085000	-837.8636959235787	-774.4040896801915	-63.4596062433871	-774.4040896801915	4.314055676195453	-63.4596062433871	1.16556405387446
3086000	-833.2496763406208	-772.4248623068873	-60.824814033733475	-772.4248623068873	3.4088647081135797	-60.824814033733475	0.9079334413114305
3087000	-831.5675426864487	-775.6622742001597	-55.905268486289074	-775.6622742001597	4.025106653603846	-55.905268486289074	1.1273567214628004
3088000	-843.3275001967463	-784.1651237073328	-59.16237648941352	-784.1651237073328	3.7739199901573612	-59.16237648941352	1.1307451322458009
3089000	-842.9293263206298	-783.2912925175108	-59.63803380311898	-783.2912925175108	4.197012211166092	-59.63803380311898	1.2019885131742785
3090000	-821.2952830924662	-764.3078946522917	-56.987388440174485	-764.3078946522917	3.667439062924155	-56.987388440174485	1.2411201770701952
3091000	-832.223433487449	-770.071444689686	-62.15198879776302	-770.071444689686	3.935751828622018	-62.15198879776302	1.0012872314356707
3092000	-841.9981170230919	-786.0701909527254	-55.927926070366546	-786.0701909527254	3.6473640658210718	-55.927926070366546	1.1485279400031398
3093000	-856.3861512320962	-787.7757679269354	-68.61038330516072	-787.7757679269354	4.287663532935186	-68.61038330516072	1.161358898409807
3094000	-839.3199184793995	-775.4576546614209	-63.86226381797855	-775.4576546614209	4.107411079256485	-63.86226381797855	1.177411494046787
3095000	-852.38408284527	-788.6231907198521	-63.76089212541788	-788.6231907198521	3.905161677937128	-63.76089212541788	0.9784151584037296
3096000	-821.7586231623523	-767.6796769046464	-54.078946257705844	-767.6796769046464	3.632818495839263	-54.078946257705844	1.4447101404372835
3097000	-846.703336182847	-775.6702275403682	-71.03310864247882	-775.6702275403682	4.364433383901782	-71.03310864247882	1.1387074822448622
3098000	-824.613765875491	-765.6280779648828	-58.985687910608235	-765.6280779648828	4.314709394463375	-58.985687910608235	1.3062479037134804
3099000	-840.33741367969	-778.1930185632124	-62.144395116477625	-778.1930185632124	3.966683018478143	-62.144395116477625	1.0690283733407147
3100000	-841.2828487081684	-783.1249337843105	-58.15791492385786	-783.1249337843105	3.8452002044335942	-58.15791492385786	1.2632173443041081
3101000	-848.0427986942435	-784.6182074876898	-63.42459120655376	-784.6182074876898	3.8144928786091654	-63.42459120655376	1.1205538977305354
3102000	-833.2840605627131	-777.430485781885	-55.85357478082817	-777.430485781885	3.3602559137346724	-55.85357478082817	1.1454196490848436
3103000	-841.9884898944924	-783.0480356868079	-58.940454207684475	-783.0480356868079	3.878543844533253	-58.940454207684475	0.9681589822353042
3104000	-848.374669389009	-783.6580254127373	-64.71664397627174	-783.6580254127373	3.7360705273386823	-64.71664397627174	0.8706621784511145
3105000	-832.0696172112124	-777.4961224200406	-54.57349479117184	-777.4961224200406	3.1960567262253123	-54.57349479117184	1.0842592599753673
3106000	-851.4760319505522	-787.6170121837291	-63.859019766822996	-787.6170121837291	4.096693317980283	-63.859019766822996	1.0713361019344816
3107000	-852.3255074585918	-793.6883279332633	-58.63717952532847	-793.6883279332633	4.039920600728774	-58.63717952532847	1.1603199077027688
3108000	-842.5314282406501	-783.4698924282962	-59.06153581235394	-783.4698924282962	3.931851270428106	-59.06153581235394	1.3136889562309728
3109000	-834.5582118337211	-776.3616789418929	-58.196532891828156	-776.3616789418929	3.6727710039168056	-58.196532891828156	1.2122374264582063
3110000	-836.3065596403069	-779.7232216825022	-56.5833379578047	-779.7232216825022	4.024660803028439	-56.5833379578047	1.3771318603650469
3111000	-843.3925378937723	-786.3506136478281	-57.04192424594423	-786.3506136478281	3.234792130268946	-57.04192424594423	1.5788795099813318
3112000	-832.8152136743613	-782.2954844608018	-50.519729213559515	-782.2954844608018	3.3710606404044707	-50.519729213559515	1.4258178220552649
3113000	-845.9759859198119	-790.4097177463423	-55.566268173469666	-790.4097177463423	3.5606824002724373	-55.566268173469666	1.1344466841143415
3114000	-842.3604144203807	-789.2520598492187	-53.10835457116201	-789.2520598492187	3.1326712051647765	-53.10835457116201	1.0971781875054665
3115000	-847.8501412465196	-780.635076116112	-67.21506513040752	-780.635076116112	3.9061078459443235	-67.21506513040752	0.8188137679556298
3116000	-831.3424494942986	-770.7044730900236	-60.63797640427505	-770.7044730900236	3.651342542158948	-60.63797640427505	1.0807709802338212
3117000	-842.2313575546474	-781.4475962315365	-60.78376132311087	-781.4475962315365	4.53070866010083	-60.78376132311087	1.0720070770759556
3118000	-833.6761908373626	-779.8091999921722	-53.866990845190365	-779.8091999921722	3.5524539041596936	-53.866990845190365	1.0494486765212216
3119000	-828.0296543744246	-771.8130077306201	-56.2166466438044	-771.8130077306201	3.633995424757587	-56.2166466438044	1.0380735521628988
3120000	-834.3236625106917	-774.3226852318533	-60.000977278838505	-774.3226852318533	3.7800110500476873	-60.000977278838505	1.0694686598989176
3121000	-838.799207209128	-778.0099804871114	-60.789226722016544	-778.0099804871114	3.992282364460565	-60.789226722016544	1.193243528527019
3122000	-831.0106660789971	-773.3654259228737	-57.64524015612345	-773.3654259228737	3.862303622982246	-57.64524015612345	1.3132009218137652
3123000	-836.6175029333451	-776.1566943209756	-60.460808612369476	-776.1566943209756	3.8226599672774144	-60.460808612369476	1.094861193153931
3124000	-845.009645011626	-777.8645892442687	-67.1450557673573	-777.8645892442687	4.535558522254264	-67.1450557673573	1.1772322255768397
3125000	-839.2951503710015	-777.1035420755962	-62.19160829540526	-777.1035420755962	3.4546831097611688	-62.19160829540526	1.154099424360493
3126000	-838.782691092418	-782.9223289438441	-55.86036214857383	-782.9223289438441	3.4022077867554343	-55.86036214857383	1.150231932019027
3127000	-846.5780907776882	-769.4217716213594	-77.1563191563288	-769.4217716213594	4.3705354585281	-77.1563191563288	1.3489480784199368
3128000	-837.3538994859128	-778.1966336417494	-59.15726584416348	-778.1966336417494	3.6065739595838586	-59.15726584416348	1.139091083846725
3129000	-836.8561124562289	-782.5764771286777	-54.27963532755117	-782.5764771286777	3.790235491240113	-54.27963532755117	1.1849135696600455
3130000	-836.6671765615617	-782.0657537145086	-54.60142284705317	-782.0657537145086	4.216244402228153	-54.60142284705317	1.1095003116573143
3131000	-838.707231369026	-776.6274625800028	-62.07976878902326	-776.6274625800028	3.96945553001406	-62.07976878902326	0.9671521570703814
3132000	-831.3282976515276	-771.1984026841106	-60.129894967416945	-771.1984026841106	4.093394687116109	-60.129894967416945	1.067513975566823
3133000	-848.951109578279	-779.0821193172437	-69.86899026103531	-779.0821193172437	4.287408891886215	-69.86899026103531	1.2570462029798297
3134000	-853.7639591774457	-782.7950427919947	-70.96891638545105	-782.7950427919947	4.558297364454374	-70.96891638545105	1.5018283824619714
3135000	-841.5940011707507	-781.4679714614127	-60.126029709338034	-781.4679714614127	4.070126202615251	-60.126029709338034	1.1155344303168657
